pickup_location_id,pickup_latitude,pickup_longitude
27948,40.7728157,-73.95157623
27949,40.73445129,-74.00614166
27950,40.70684814,-74.01728821
27951,40.72584152,-73.99648285
27952,40.74932861,-73.97132111
27953,40.77627945,-73.96193695
27954,40.74095154,-73.99791718
27955,40.76550674,-73.9605484
27956,40.72253036,-74.00363922
27957,40.74419785,-73.97937012
27958,40.74486923,-73.9784317
27959,40.72920227,-73.98582458
27960,40.73981857,-73.98930359
27961,40.73296356,-73.99797821
27962,40.7884407,-73.9763031
27963,40.76190186,-73.9787674
27964,40.74871826,-73.98004913
27965,40.75065994,-73.97875214
27966,40.72880173,-73.98426056
27967,40.79078674,-73.95154572
27968,40.75930023,-73.96748352
27969,40.7730217,-73.88529968
27970,40.77215958,-73.95140839
27971,40.74808121,-73.98468018
27972,40.72888565,-73.99220276
27973,40.76490784,-73.97634125
27974,40.73479843,-73.99865723
27975,0,0
27976,40.73317337,-73.98726654
27977,40.75551987,-73.99069977
27978,40.71668243,-73.99151611
27979,40.78157043,-73.94896698
27980,40.76702118,-73.95379639
27981,40.7740097,-73.87441254
27982,40.73839188,-73.97740936
27983,40.73986816,-73.97608948
27984,40.71514511,-74.01152039
27985,40.72222137,-74.00415039
27986,0,0
27987,40.77406693,-73.87336731
27988,40.77029419,-73.96633911
27989,40.73136139,-73.99031067
27990,40.74324036,-73.97984314
27991,40.75006866,-73.99102783
27992,40.78139114,-73.95426178
27993,40.73271179,-73.99385071
27994,40.78408051,-73.95446777
27995,40.80086517,-73.95993805
27996,40.75022888,-73.98655701
27997,40.74985123,-73.9914093
27998,40.75952148,-73.97232819
27999,40.76588821,-73.95976257
28000,40.75918961,-73.98486328
28001,40.79653549,-73.97215271
28002,40.77272415,-73.96240997
28003,40.76212692,-73.97027588
28004,40.74591827,-73.97789001
28005,40.72014236,-74.00506592
28006,40.77210236,-73.94978333
28007,40.71072006,-74.00832367
28008,40.75180054,-73.98461151
28009,40.74572372,-73.98854065
28010,40.77521896,-73.9453125
28011,40.76062012,-73.95822144
28012,40.75206757,-73.97507477
28013,40.76630402,-73.96221161
28014,40.77469635,-73.95088959
28015,40.73234558,-73.980896
28016,40.7207489,-74.00393677
28017,40.76332474,-73.99635315
28018,40.75985336,-73.9720459
28019,40.7701416,-73.99093628
28020,40.76177597,-73.98562622
28021,40.76499939,-73.93717194
28022,40.77054977,-73.960289
28023,40.77165604,-73.96333313
28024,40.7587204,-73.98950195
28025,40.75588989,-73.9677887
28026,40.75334167,-73.97413635
28027,40.72365189,-73.99712372
28028,40.77577209,-73.94721222
28029,40.77950668,-73.96170044
28030,40.74092102,-73.99770355
28031,40.73881149,-73.99572754
28032,40.76446915,-73.96808624
28033,40.75918961,-73.97518158
28034,40.70558929,-74.00816345
28035,40.80089188,-73.96909332
28036,40.75239944,-73.9732666
28037,40.73215485,-74.00765228
28038,40.77714157,-73.9788208
28039,40.75617599,-73.97628784
28040,40.735569,-73.98490143
28041,40.75322342,-73.9774704
28042,40.73323059,-73.98718262
28043,40.75909805,-73.98846436
28044,40.77067184,-73.98377991
28045,40.78403091,-73.98002625
28046,40.77171326,-73.96347809
28047,40.76129913,-73.99973297
28048,40.77190018,-73.95000458
28049,40.76836014,-73.95256805
28050,40.64709091,-73.78871918
28051,40.76837921,-73.9853363
28052,40.70647049,-74.01680756
28053,40.75114059,-73.99416351
28054,40.74396133,-73.98365784
28055,40.74247742,-73.97745514
28056,40.7868309,-73.95453644
28057,40.75539017,-73.97228241
28058,40.77489853,-73.96308899
28059,40.7150116,-74.00176239
28060,40.73551941,-73.9794693
28061,40.75563812,-73.96488953
28062,40.77922821,-73.94489288
28063,40.76636887,-73.98271942
28064,40.75744629,-73.96365356
28065,40.7717514,-73.9500885
28066,40.72263336,-74.00804138
28067,40.74013901,-74.00589752
28068,40.76485062,-73.95816803
28069,40.73838043,-73.9854126
28070,40.76475143,-73.97406006
28071,40.76037979,-73.98703003
28072,40.73352051,-73.99941254
28073,40.73833084,-73.98547363
28074,40.74523544,-73.9912796
28075,40.75273132,-73.97476959
28076,40.73971176,-73.98187256
28077,40.75691986,-73.97519684
28078,40.74475861,-73.97268677
28079,40.75095367,-73.96950531
28080,40.71697998,-74.00615692
28081,40.78266525,-73.95113373
28082,40.75611877,-73.97689056
28083,40.73497009,-73.98148346
28084,40.75350952,-73.97227478
28085,40.72679901,-74.0074234
28086,40.78039169,-73.98152924
28087,40.77703094,-73.95528412
28088,40.74607086,-73.99841309
28089,40.71404266,-73.97724152
28090,40.77853012,-73.94563293
28091,40.73712921,-73.9814682
28092,40.77652359,-73.97940826
28093,40.74895859,-73.98209381
28094,40.7740593,-73.87480927
28095,40.7504158,-73.97846222
28096,40.78821945,-73.97085571
28097,40.75066757,-74.00553894
28098,40.75532532,-73.97553253
28099,40.75451279,-73.9726181
28100,40.77813339,-73.96547699
28101,40.76036453,-73.9948349
28102,40.74162292,-73.99365234
28103,40.77642059,-73.94345093
28104,40.76371002,-73.97105408
28105,40.73138046,-73.9949646
28106,40.74036026,-73.99620819
28107,40.73479843,-73.98001099
28108,40.73393631,-73.99288177
28109,40.7844696,-73.98108673
28110,40.77406311,-73.87460327
28111,40.73979187,-73.99504089
28112,40.79198837,-73.97180939
28113,40.76305008,-73.99289703
28114,40.75092697,-73.9903717
28115,40.75637436,-73.99342346
28116,40.77946854,-73.95523834
28117,40.75098419,-74.00580597
28118,40.75123978,-73.99407196
28119,40.76095963,-73.99768066
28120,40.74694824,-73.97927856
28121,40.76462173,-73.98040009
28122,40.75722885,-73.97078705
28123,40.75168991,-73.97064209
28124,40.7905426,-73.96998596
28125,40.79174042,-73.95304871
28126,40.76285934,-73.98938751
28127,40.75038147,-73.97470856
28128,40.73003387,-73.99353027
28129,40.76974869,-73.98445892
28130,40.7596283,-73.98594666
28131,40.76092911,-73.98709106
28132,40.75997543,-73.96160889
28133,40.75262833,-73.9870224
28134,40.7684021,-73.96562958
28135,40.78521729,-73.95561981
28136,40.74266052,-73.98251343
28137,40.75474167,-73.99536133
28138,40.75886154,-73.98609161
28139,40.75653839,-73.99751282
28140,40.77508163,-73.94760895
28141,40.69253922,-73.99140167
28142,40.72091293,-73.99754333
28143,40.73687363,-73.99356079
28144,40.73586273,-73.98509979
28145,40.72427368,-74.00217438
28146,40.76393127,-73.96694946
28147,40.78311539,-73.95510101
28148,40.78224182,-73.94547272
28149,40.75828171,-73.99269867
28150,40.75863647,-73.97032166
28151,40.71403885,-74.01455688
28152,40.76697159,-73.9535675
28153,40.73382187,-73.98081207
28154,40.73208237,-73.99598694
28155,40.77281952,-73.97840881
28156,40.78654099,-73.97811127
28157,40.75751114,-73.96151733
28158,40.78665543,-73.95283508
28159,40.7682991,-73.95694733
28160,40.79040527,-73.97499847
28161,40.7292366,-73.99337769
28162,40.7579422,-73.96318054
28163,40.72272873,-73.9876709
28164,40.79296875,-73.96730804
28165,40.76398849,-73.97344208
28166,40.75418091,-73.97601318
28167,40.75888062,-73.96247101
28168,40.78135681,-73.95428467
28169,40.71606827,-74.01296997
28170,40.74385834,-74.00337219
28171,40.74345016,-73.97678375
28172,40.74729919,-73.98127747
28173,40.76272202,-73.9595871
28174,40.73942947,-73.97985077
28175,40.75112152,-73.99415588
28176,40.64627838,-73.77700806
28177,40.75001907,-73.99121857
28178,40.7772522,-73.98896027
28179,40.7523613,-73.96977234
28180,40.78295517,-73.97393799
28181,40.76721191,-73.98418427
28182,40.75587845,-73.99062347
28183,40.76046753,-73.96453094
28184,40.75503159,-73.9874115
28185,40.7580452,-73.99250031
28186,40.77440643,-73.95740509
28187,40.74856949,-74.00372314
28188,40.78812027,-73.96730804
28189,40.77108002,-73.98120117
28190,40.78316116,-73.9550705
28191,40.74981689,-73.97903442
28192,40.75978851,-73.97003174
28193,40.78704834,-73.95651245
28194,40.76451111,-73.96630859
28195,40.74287796,-73.98899078
28196,40.73911667,-73.99119568
28197,40.74517822,-73.99114227
28198,40.74824905,-73.97000885
28199,40.7416687,-74.00463867
28200,40.78224564,-73.97172546
28201,40.75093842,-74.00553131
28202,40.75816345,-73.97119904
28203,40.71712112,-74.00619507
28204,40.7491684,-73.97976685
28205,40.78710175,-73.97370148
28206,40.77471161,-73.95870209
28207,40.73429871,-74.00305939
28208,40.74753952,-73.97869873
28209,40.77793884,-73.9629364
28210,40.77205658,-73.94677734
28211,40.74982071,-73.99133301
28212,40.75270081,-73.97799683
28213,40.73300552,-73.9899826
28214,40.77255249,-73.94655609
28215,40.77021027,-73.95613098
28216,40.76745605,-73.95500946
28217,40.75333023,-73.9851532
28218,40.75198364,-73.99319458
28219,40.76063919,-73.97550964
28220,40.74064255,-73.99438477
28221,40.75695038,-73.96990967
28222,40.75057602,-73.97875214
28223,40.77403259,-73.87301636
28224,40.76588058,-73.97608948
28225,40.73233414,-74.00636292
28226,40.73833084,-73.99608612
28227,40.74203873,-73.97476959
28228,40.76768112,-73.966362
28229,40.70423126,-74.00614166
28230,40.77407074,-73.96318817
28231,40.77492905,-73.9449234
28232,40.70435333,-74.00793457
28233,40.73498154,-73.98303986
28234,40.74866867,-73.97801208
28235,40.64367676,-73.78977203
28236,40.76819992,-73.98915863
28237,40.76102829,-73.9892807
28238,40.71167755,-74.01570129
28239,40.7545433,-73.99182129
28240,40.73468018,-73.98996735
28241,40.73866272,-73.98530579
28242,40.76351166,-73.9598999
28243,40.73890305,-73.98306274
28244,40.74950027,-73.97952271
28245,40.76478958,-73.95861816
28246,40.77400589,-73.87324524
28247,40.77783966,-73.96322632
28248,40.75159836,-73.99021149
28249,40.71835709,-74.00879669
28250,40.77220535,-73.96504974
28251,40.76607132,-73.98332977
28252,40.72818375,-74.00545502
28253,40.73085022,-74.0043335
28254,40.88896942,-73.8922348
28255,40.78253174,-73.95973969
28256,40.75667191,-73.99302673
28257,40.75019073,-73.9912796
28258,40.75146103,-73.97103882
28259,40.78141022,-73.96019745
28260,40.75611115,-73.96768188
28261,40.75164413,-73.98444366
28262,40.7779808,-73.97831726
28263,40.73353958,-73.99966431
28264,40.7607193,-73.99086761
28265,40.77088165,-73.96365356
28266,40.74583817,-73.98007965
28267,40.74994278,-73.99108124
28268,40.72737885,-73.99382782
28269,40.75175095,-73.9937973
28270,40.74946976,-73.99549103
28271,40.73617935,-73.99781036
28272,40.75725937,-73.96926117
28273,40.77048874,-73.94762421
28274,40.7768898,-73.94900513
28275,40.74504089,-73.99469757
28276,40.74806976,-73.97653198
28277,40.77244186,-73.9536438
28278,40.75740051,-73.96350861
28279,40.74796677,-74.0051651
28280,40.77840042,-73.96044159
28281,40.76260757,-73.98365021
28282,40.71915817,-73.98790741
28283,40.75880051,-73.96263123
28284,40.75907516,-73.97240448
28285,40.64751053,-73.78816223
28286,40.75102997,-73.98216248
28287,40.77776337,-73.95124817
28288,40.74962997,-73.97216797
28289,40.7806282,-73.9547348
28290,40.76388168,-73.96406555
28291,40.7105484,-74.00804138
28292,40.75764084,-73.96331787
28293,40.76576614,-73.96350861
28294,40.76851654,-73.98195648
28295,40.7669487,-73.96257019
28296,40.75151825,-73.98660278
28297,40.74866867,-73.9821167
28298,40.75986862,-73.96186066
28299,40.75089645,-73.97571564
28300,40.73337173,-73.99906921
28301,40.74217606,-73.99512482
28302,40.77307892,-73.94595337
28303,40.75318909,-73.97913361
28304,40.77346039,-73.87586212
28305,40.75991058,-73.97337341
28306,40.79358673,-73.97412109
28307,40.77941132,-73.94470215
28308,40.72726059,-74.00052643
28309,40.75614166,-73.98912811
28310,40.7120018,-74.01551056
28311,40.84339142,-73.93920135
28312,40.73024368,-74.00305939
28313,40.76404953,-73.97093964
28314,40.76129913,-73.96932983
28315,40.7385025,-74.00365448
28316,40.79391861,-73.97418976
28317,40.74887848,-73.99210358
28318,40.75099564,-73.99076843
28319,40.7147789,-74.01625824
28320,40.77917099,-73.95806885
28321,40.75246048,-73.93894958
28322,40.74871826,-73.98856354
28323,0,0
28324,40.76057816,-73.96134186
28325,40.75586319,-73.99049377
28326,40.72986984,-73.98880005
28327,40.73662567,-73.99747467
28328,40.77881622,-73.9815979
28329,40.74316025,-74.0047226
28330,40.73786163,-73.99995422
28331,40.75947189,-73.96517944
28332,40.77334595,-73.98220062
28333,40.78005219,-73.95365143
28334,40.73291016,-73.9921875
28335,40.75101852,-73.97654724
28336,40.83672333,-73.94306946
28337,40.73846817,-73.98512268
28338,40.77947998,-73.97718811
28339,40.78587341,-73.97254181
28340,40.71986389,-74.0085907
28341,40.77412033,-73.87294006
28342,40.78308105,-73.98046112
28343,40.74468613,-73.99517822
28344,40.74164963,-73.97490692
28345,40.74420547,-73.97639465
28346,40.77234268,-73.98989868
28347,40.76467896,-73.97707367
28348,40.76636887,-73.95159912
28349,40.76226044,-73.97210693
28350,40.75717163,-73.96661377
28351,40.78173828,-73.9588089
28352,40.78227997,-73.95995331
28353,40.77042007,-73.96002197
28354,40.76446152,-73.97782135
28355,40.76721954,-73.95329285
28356,40.74390793,-73.92316437
28357,40.746418,-73.97244263
28358,40.76502609,-73.97465515
28359,40.64664459,-73.78996277
28360,40.76629257,-73.95822144
28361,40.77352905,-73.9810791
28362,40.75192261,-73.98987579
28363,40.74949646,-73.98002625
28364,40.77864075,-73.96255493
28365,40.74898911,-73.99575806
28366,40.76549911,-73.95463562
28367,40.71783066,-73.99098206
28368,40.72922516,-74.00113678
28369,40.73162079,-74.00670624
28370,40.78023529,-73.95700836
28371,40.77548599,-73.96014404
28372,40.71968079,-74.00170135
28373,40.71360016,-74.00357819
28374,40.74840546,-74.00354004
28375,40.68691635,-73.97942352
28376,40.71384048,-74.00858307
28377,40.75262833,-73.97470856
28378,40.75338745,-73.97262573
28379,40.71533585,-73.99239349
28380,40.71973038,-73.98760223
28381,40.7238121,-73.99855804
28382,40.77867126,-73.95624542
28383,40.74924088,-73.99615479
28384,40.75276184,-74.00441742
28385,40.73438263,-73.99899292
28386,40.72880936,-74.00697327
28387,40.77864075,-73.98162079
28388,40.74929047,-73.97537994
28389,40.78218079,-73.97154236
28390,40.72196198,-74.00417328
28391,40.76247025,-73.98338318
28392,40.7777977,-73.94556427
28393,40.76416016,-73.98080444
28394,40.74315262,-73.97717285
28395,40.757061,-73.97325897
28396,40.75564957,-73.97485352
28397,40.79136658,-73.97414398
28398,40.77373123,-73.9487915
28399,40.78157043,-73.95620728
28400,40.74862289,-73.97868347
28401,40.74586105,-73.98033142
28402,40.75790024,-73.97747803
28403,40.76440048,-73.99580383
28404,40.77283096,-73.95219421
28405,40.7952919,-73.93334198
28406,40.77403641,-73.95703125
28407,40.74488068,-73.98210907
28408,40.74512863,-74.00598145
28409,40.75326538,-73.97464752
28410,40.75129318,-74.00667572
28411,40.77482605,-73.98233032
28412,40.73357391,-73.99223328
28413,40.76209641,-73.99376678
28414,40.74059677,-74.00192261
28415,40.77336121,-73.95500946
28416,40.7681427,-73.98427582
28417,40.79668045,-73.96482849
28418,40.77894211,-73.98202515
28419,40.75298691,-73.9930191
28420,40.76575851,-73.9655304
28421,40.75939941,-73.97681427
28422,40.74261093,-73.98040009
28423,40.75112534,-73.99424744
28424,40.71137619,-74.01591492
28425,40.78050995,-73.98148346
28426,40.75303268,-73.97878265
28427,40.73472595,-73.98654175
28428,40.76372147,-73.97986603
28429,40.73278809,-73.99382019
28430,40.76422882,-73.95467377
28431,40.70613861,-74.00948334
28432,40.76379776,-73.96704865
28433,40.77384949,-73.96253967
28434,40.74746323,-74.00376892
28435,40.72741318,-73.99478149
28436,40.73484039,-74.00834656
28437,40.75670242,-73.96311188
28438,40.746418,-73.99433136
28439,40.71421051,-74.01464081
28440,40.76393127,-73.98880005
28441,40.74455643,-73.98477173
28442,40.70653915,-74.00470734
28443,40.76523209,-73.97531891
28444,40.75173187,-74.00491333
28445,40.74229813,-73.99730682
28446,40.7276001,-73.98854828
28447,40.78219604,-73.98278809
28448,40.76927185,-73.86305237
28449,40.75388718,-73.98480988
28450,40.76185989,-73.97895813
28451,40.75907516,-73.97502899
28452,40.74245453,-73.99245453
28453,40.72121811,-74.00518799
28454,40.73139954,-73.9885788
28455,40.76626587,-73.95233154
28456,40.74697495,-73.97939301
28457,40.78926849,-73.95471191
28458,40.73779678,-74.00818634
28459,40.75074387,-73.99081421
28460,0,0
28461,40.76039124,-73.96150208
28462,40.75358963,-73.97418976
28463,40.73009872,-73.99295044
28464,40.75904846,-73.97454071
28465,40.76837158,-73.96572876
28466,40.71480942,-74.0160675
28467,40.70776367,-74.01564789
28468,40.76675034,-73.95346069
28469,40.73606873,-73.99755859
28470,40.76644897,-73.962883
28471,40.7450676,-73.98049927
28472,40.74806213,-73.98475647
28473,40.75085831,-73.99073792
28474,40.74324036,-74.00005341
28475,40.75508499,-73.98769379
28476,40.7158699,-74.01332855
28477,40.74976349,-73.99049377
28478,40.74185181,-73.98148346
28479,40.78939056,-73.97569275
28480,40.64543152,-73.77670288
28481,40.76428604,-73.9833374
28482,40.77843857,-73.98204803
28483,40.77549362,-73.95643616
28484,40.74032974,-73.98667908
28485,40.75283432,-73.96705627
28486,40.77717972,-73.945961
28487,40.72593689,-73.98349762
28488,40.72842026,-73.99253845
28489,40.75294113,-73.96963501
28490,40.72869873,-73.99853516
28491,40.76675034,-73.95645142
28492,40.74853134,-74.00402832
28493,40.75411224,-73.99138641
28494,40.75598145,-73.99060059
28495,40.75753021,-73.96340179
28496,40.77810669,-73.98209381
28497,40.7477684,-74.00406647
28498,40.73176575,-73.98220825
28499,40.72333908,-73.99559021
28500,40.75009918,-73.9910202
28501,40.6452713,-73.77670288
28502,40.75923538,-73.99578857
28503,40.74657822,-73.99384308
28504,40.76993179,-73.95146942
28505,40.72962189,-73.98091888
28506,40.76819992,-73.98947906
28507,40.77666855,-73.9465332
28508,40.75392914,-73.98449707
28509,40.75537872,-73.97294617
28510,40.75154877,-73.98040771
28511,40.72238159,-73.98625946
28512,40.74564362,-73.98007965
28513,40.75310135,-73.97784424
28514,40.75585175,-73.98329163
28515,40.75026321,-73.99443054
28516,40.77418137,-73.9776001
28517,40.77722168,-73.97518158
28518,40.75025177,-73.99131012
28519,40.76826477,-73.95271301
28520,40.75497055,-73.96496582
28521,40.64601898,-73.78510284
28522,40.75510025,-73.97676086
28523,40.75917816,-73.97263336
28524,40.75157928,-73.98078156
28525,40.7562294,-73.97022247
28526,40.7831459,-73.98036957
28527,40.7350502,-73.99849701
28528,40.70389938,-74.01216888
28529,40.77075577,-73.98075867
28530,40.78635025,-73.95700836
28531,40.73878098,-73.99938202
28532,40.76890564,-73.95523834
28533,40.71026993,-74.00415039
28534,40.76662827,-73.95687103
28535,40.75574875,-73.99060822
28536,40.7441597,-73.97655487
28537,40.7601738,-73.97144318
28538,40.74544525,-73.98242188
28539,40.75909042,-73.9957428
28540,40.79128265,-73.97422028
28541,40.71981049,-73.9786911
28542,40.74834061,-73.98872375
28543,40.75325012,-73.98519897
28544,40.72565842,-73.98683929
28545,40.78294754,-73.95280457
28546,40.78274155,-73.95311737
28547,40.79315948,-73.97293091
28548,40.72245026,-73.98308563
28549,40.75922012,-73.98475647
28550,40.75961685,-73.98355103
28551,40.74788666,-74.00009155
28552,40.77476883,-73.96082306
28553,40.75051117,-73.99101257
28554,40.78266144,-73.97293091
28555,40.78928757,-73.95710754
28556,40.72243118,-73.99756622
28557,40.77734375,-73.97887421
28558,40.78133774,-73.95407867
28559,40.74764633,-73.98497009
28560,40.72884369,-74.00743103
28561,40.76845932,-73.95557404
28562,40.75527573,-73.97889709
28563,40.74376678,-74.00656128
28564,40.74619675,-73.99252319
28565,40.75542831,-73.97715759
28566,40.70347977,-74.0120697
28567,40.77706146,-73.98937225
28568,40.70563126,-74.006073
28569,40.75179291,-73.97528839
28570,40.78386688,-73.94728851
28571,40.74384689,-73.98568726
28572,40.72011185,-74.01074219
28573,40.74853897,-73.97821808
28574,40.76504517,-73.95928955
28575,40.7478714,-73.9928894
28576,40.7832489,-73.95503235
28577,40.74501038,-73.97714996
28578,40.75110626,-73.96799469
28579,40.77963257,-73.9799881
28580,40.77675247,-73.96186829
28581,40.6435585,-73.79004669
28582,40.77238846,-73.95851898
28583,40.76845551,-73.96154022
28584,40.76406097,-73.97683716
28585,40.78488922,-73.95588684
28586,40.72928619,-73.9874115
28587,40.76380539,-73.96967316
28588,40.76263046,-73.97660065
28589,40.79230881,-73.95171356
28590,40.78310013,-73.95684814
28591,40.75069809,-73.99455261
28592,40.75242996,-73.97773743
28593,40.75654984,-73.97657013
28594,40.7641716,-73.91043091
28595,40.74679184,-73.98545074
28596,40.76674271,-73.98283386
28597,40.64522171,-73.77690887
28598,40.75303268,-73.97873688
28599,40.75260162,-73.9724884
28600,40.74842834,-73.98881531
28601,40.77412796,-73.96367645
28602,40.78255081,-73.97872162
28603,40.76036072,-74.00295258
28604,40.73840714,-73.99604034
28605,40.7410965,-73.99408722
28606,40.79848099,-73.94149017
28607,40.78093338,-73.98001099
28608,40.7795105,-73.98468018
28609,40.74710846,-74.00106049
28610,40.75511169,-73.99508667
28611,40.75918579,-73.98477173
28612,40.77975082,-73.9539566
28613,40.64672089,-73.79006958
28614,40.72925186,-73.99195099
28615,40.78797913,-73.9538269
28616,40.78160858,-73.98105621
28617,40.76517105,-73.9879303
28618,40.75072098,-73.98706055
28619,40.74736023,-73.97418976
28620,40.7567215,-73.96903992
28621,40.75465393,-73.98473358
28622,40.76939392,-73.86315155
28623,40.76478958,-73.9586792
28624,40.73030853,-73.99462891
28625,40.74855042,-73.97602081
28626,40.73874283,-73.99045563
28627,40.76787567,-73.95606995
28628,40.80046082,-73.93531799
28629,40.73432922,-73.98642731
28630,40.72720337,-74.00704956
28631,40.72967148,-73.97843933
28632,40.74053574,-73.99456787
28633,40.76834869,-73.98191071
28634,40.76567459,-73.98347473
28635,40.74393082,-74.00646973
28636,40.76206589,-73.96363831
28637,40.76654816,-73.95378876
28638,40.77032089,-73.99017334
28639,40.75772476,-73.96348572
28640,40.74827576,-74.00369263
28641,40.74840164,-73.98448181
28642,40.76633072,-73.9681778
28643,40.76808167,-73.96838379
28644,40.76808167,-73.96838379
28645,40.70381165,-74.00713348
28646,40.77416229,-73.94529724
28647,40.77354813,-73.95989227
28648,40.79521179,-73.97145081
28649,40.75767136,-73.97515106
28650,40.75642014,-73.98574829
28651,40.78082657,-73.96100616
28652,40.75113678,-73.97133636
28653,40.74672699,-73.97145844
28654,40.73503876,-74.00190735
28655,40.71741867,-74.01081848
28656,40.77434158,-73.95952606
28657,40.76068115,-73.97367859
28658,40.80167389,-73.95740509
28659,40.75748062,-73.97467804
28660,40.76817322,-73.95623779
28661,40.76008987,-73.97135162
28662,40.74475861,-73.97608185
28663,40.77508926,-73.95374298
28664,40.78308868,-73.97102356
28665,40.78554153,-73.96920013
28666,40.77071381,-73.9538269
28667,40.76873398,-73.98509216
28668,40.75651169,-73.98254395
28669,40.73986053,-73.97651672
28670,40.75465012,-73.97649384
28671,40.75055313,-73.9985199
28672,40.73403168,-74.00457001
28673,40.76043701,-73.99544525
28674,40.73752975,-73.97805023
28675,40.77939606,-73.95576477
28676,40.70795822,-74.01651764
28677,40.75191116,-73.97714996
28678,40.76281738,-73.97380829
28679,40.75585175,-73.9908905
28680,40.75365067,-73.98059845
28681,40.73394775,-73.99845123
28682,40.7170105,-74.01428986
28683,40.74723053,-73.98782349
28684,40.73783112,-74.0056839
28685,0,0
28686,0,0
28687,40.75039291,-73.99468231
28688,40.75014114,-73.99124146
28689,40.74361801,-73.97719574
28690,40.7591095,-73.83146667
28691,40.77970123,-73.95039368
28692,40.6995697,-73.95709991
28693,40.75220871,-73.97509766
28694,40.75229263,-73.96726227
28695,40.72587967,-73.99809265
28696,40.73186111,-73.99227905
28697,40.74457169,-73.98107147
28698,40.76809311,-73.95883942
28699,40.77764893,-73.98204041
28700,40.74985123,-73.99356842
28701,40.75143814,-73.97869873
28702,40.75780106,-73.96626282
28703,40.76192856,-73.97872162
28704,40.80012131,-73.96801758
28705,40.77188873,-73.96579742
28706,40.76702499,-73.9541626
28707,40.74431229,-73.99205017
28708,40.74515152,-73.98503876
28709,40.75902176,-73.96842957
28710,40.81996918,-73.95534515
28711,40.76958084,-73.95168304
28712,40.65855789,-73.80697632
28713,40.73817825,-73.97367859
28714,40.78498077,-73.95580292
28715,40.76993942,-73.86386871
28716,40.76483917,-73.98387146
28717,40.76235199,-74.00046539
28718,40.7733078,-73.94583893
28719,40.74697113,-73.98352051
28720,40.74074936,-73.97880554
28721,40.75001526,-74.00615692
28722,40.77623367,-73.9560318
28723,40.7034111,-74.01429749
28724,40.75394058,-73.9659729
28725,40.77625656,-73.97640991
28726,40.74731827,-74.00453949
28727,40.77054977,-73.9509964
28728,40.76086807,-73.96118164
28729,40.74671936,-73.98396301
28730,40.75269318,-73.98554993
28731,40.74874115,-73.98243713
28732,40.77288055,-73.96247101
28733,40.76475143,-73.97659302
28734,40.76776123,-73.98581696
28735,40.7870636,-73.94961548
28736,40.72541046,-74.00118256
28737,40.74649048,-73.98169708
28738,40.76168823,-73.97924042
28739,40.74879837,-73.99216461
28740,40.73722839,-73.99697113
28741,40.72357941,-73.98532104
28742,40.77661133,-73.96011353
28743,40.74201584,-73.98072052
28744,0,0
28745,40.75104904,-73.9691391
28746,40.75117111,-73.9941864
28747,40.70936203,-74.00717163
28748,40.74679947,-74.00079346
28749,40.7698555,-73.86338806
28750,40.74009323,-73.9821701
28751,40.76208115,-73.99365997
28752,40.76491165,-73.97802734
28753,40.73051834,-74.00904083
28754,40.72490311,-73.98736572
28755,40.74386597,-73.99524689
28756,40.74137878,-73.99401093
28757,40.76789093,-73.96613312
28758,40.7424202,-73.99330139
28759,40.76399231,-73.9644928
28760,40.76142883,-73.96059418
28761,40.74457169,-73.99163818
28762,40.75106812,-73.99073029
28763,40.78585052,-73.95296478
28764,40.76070023,-73.98970032
28765,40.78366089,-73.97049713
28766,40.7121582,-73.99594879
28767,40.75568008,-73.99117279
28768,40.76829147,-73.96360779
28769,40.78450775,-73.95804596
28770,40.78284073,-73.97499084
28771,40.73469925,-73.9905777
28772,40.77080154,-73.90306854
28773,40.73006058,-73.9834137
28774,40.75007629,-73.99111176
28775,40.7498703,-73.98361969
28776,40.75175095,-73.98977661
28777,40.72109222,-73.99668884
28778,40.76229858,-73.96977997
28779,40.71443176,-73.99263763
28780,40.76136017,-73.96936798
28781,40.7343483,-74.00466156
28782,40.76135635,-73.96066284
28783,40.76955032,-73.98416138
28784,40.75305939,-73.98140717
28785,40.76522064,-73.97541809
28786,40.78076935,-73.9465332
28787,40.74365997,-73.99069977
28788,40.76937866,-73.96733093
28789,40.76135254,-73.9665451
28790,40.76721191,-73.95644379
28791,40.75563812,-73.98538208
28792,40.76974869,-73.86334991
28793,40.73185349,-73.97421265
28794,40.75741196,-73.97554779
28795,40.78415298,-73.95677948
28796,40.75247955,-73.98222351
28797,40.63033295,-73.97782898
28798,40.75216675,-73.97509766
28799,40.76895905,-73.96115875
28800,40.73796082,-73.97753143
28801,40.77427673,-73.96136475
28802,40.73186874,-73.99032593
28803,40.74747849,-73.99690247
28804,40.75219345,-73.97829437
28805,40.77810669,-73.95233154
28806,40.77289581,-73.95827484
28807,40.75698853,-73.99009705
28808,40.75588989,-73.98052979
28809,40.77704239,-73.98220825
28810,40.72750854,-74.00318909
28811,40.77727127,-73.95245361
28812,40.7603035,-74.00287628
28813,40.74835968,-73.99246979
28814,40.74495316,-73.99763489
28815,40.73791885,-73.9963913
28816,40.75503922,-73.98739624
28817,40.77911758,-73.95380402
28818,40.72986984,-73.98934174
28819,40.77864838,-73.98626709
28820,40.76486206,-73.96096039
28821,40.77922821,-73.96224213
28822,40.76300812,-73.98113251
28823,40.75611115,-73.98686981
28824,40.75946045,-73.97839355
28825,40.62870026,-74.02616119
